"id","age","height","weight","sex"
43028,113,176,70,"male"
43029,30,158,72,"female"
43030,103,171,73,"male"
43031,60,168,77,"male"
43032,34,175,70,"male"
43033,24,174,60,"male"
43034,36,157,64,"female"
43035,23,172,87,"male"
43036,65,178,77,"male"
43037,53,172,83,"male"
43038,69,167,70,"female"
43039,54,154,58,"female"
43040,48,180,84,"male"
43041,23,171,75,"male"
43042,27,167,63,"female"
43043,68,165,68,"female"
43044,36,162,43,"female"
43045,68,163,62,"male"
43046,52,160,76,"female"
43047,31,161,59,"female"
43048,45,182,65,"male"
43049,15,163,58,"female"
43050,62,156,67,"female"
43051,43,164,63,"male"
43052,23,177,62,"male"
43053,82,157,75,"female"
43054,46,157,48,"female"
43055,86,172,72,"male"
43056,73,176,53,"male"
43057,31,170,68,"male"
43058,90,154,75,"female"
43059,47,167,71,"male"
43060,73,167,48,"female"
43061,92,152,71,"female"
43062,37,176,68,"male"
43063,65,172,67,"male"
43064,22,149,67,"male"
43065,60,155,65,"male"
43066,84,180,73,"male"
43067,50,156,63,"female"
43068,94,163,42,"male"
43069,28,178,69,"male"
43070,30,165,59,"female"
43071,16,161,59,"female"
43072,29,170,70,"male"
43073,31,163,69,"female"
43074,39,155,71,"female"
43075,60,175,71,"male"
43076,69,148,63,"female"
43077,52,167,79,"male"
43078,26,157,58,"female"
43079,21,169,44,"female"
43080,29,169,65,"female"
43081,74,177,60,"male"
43082,91,169,79,"male"
43083,33,177,52,"male"
43084,15,173,60,"male"
43085,24,165,59,"female"
43086,50,156,69,"female"
43087,27,167,67,"male"
43088,57,173,75,"male"
43089,69,174,75,"male"
43090,39,184,76,"male"
43091,73,153,55,"female"
43092,27,155,48,"female"
43093,45,170,83,"female"
43094,84,158,80,"female"
43095,38,154,51,"female"
43096,77,177,76,"male"
43097,42,162,74,"male"
43098,72,170,78,"male"
43099,64,171,82,"male"
43100,65,152,67,"female"
43101,30,152,56,"female"
43102,67,159,58,"female"
43103,51,173,70,"male"
43104,72,166,76,"male"
43105,42,169,66,"female"
43106,57,162,77,"female"
43107,45,160,63,"male"
43108,24,167,57,"female"
43109,18,164,66,"female"
43110,52,163,23,"female"
43111,45,162,71,"male"
43112,52,152,82,"female"
43113,22,174,67,"male"
43114,26,163,38,"female"
43115,37,171,52,"male"
43116,56,145,59,"female"
43117,39,168,80,"male"
43118,50,177,83,"male"
43119,75,171,74,"male"
43120,40,166,76,"male"
43121,75,170,76,"male"
43122,39,166,55,"female"
43123,38,165,50,"female"
43124,58,159,64,"male"
43125,38,165,63,"female"
43126,50,182,66,"male"
43127,47,162,67,"female"
43128,83,171,66,"male"
43129,61,168,47,"female"
43130,29,155,64,"female"
43131,35,156,55,"female"
43132,82,168,74,"male"
43133,67,175,85,"male"
43134,26,163,40,"female"
43135,54,166,61,"female"
43136,51,156,37,"female"
43137,105,167,76,"male"
43138,92,157,78,"female"
43139,76,152,60,"female"
43140,105,166,92,"male"
43141,41,163,75,"female"
43142,61,167,64,"male"
43143,39,149,61,"female"
43144,84,179,62,"male"
43145,20,155,52,"female"
43146,67,154,48,"female"
43147,34,161,60,"female"
43148,48,166,95,"male"
43149,23,164,60,"female"
43150,62,155,53,"female"
43151,31,159,63,"male"
43152,85,177,81,"male"
43153,27,161,58,"male"
43154,60,175,75,"male"
43155,18,157,61,"female"
43156,32,171,57,"male"
43157,30,160,51,"female"
43158,21,160,75,"male"
43159,51,170,74,"male"
43160,47,170,68,"male"
43161,22,157,63,"female"
43162,54,180,81,"male"
43163,54,165,72,"female"
43164,21,146,50,"female"
43165,97,166,73,"female"
43166,79,159,72,"male"
43167,49,158,58,"male"
43168,72,174,76,"female"
43169,61,167,82,"male"
43170,67,167,56,"female"
43171,81,168,75,"male"
43172,25,173,85,"male"
43173,25,156,63,"female"
43174,33,172,92,"female"
43175,21,173,68,"male"
43176,49,162,50,"female"
43177,111,158,76,"female"
43178,58,172,73,"male"
43179,47,169,78,"male"
43180,75,165,80,"male"
43181,37,170,75,"male"
43182,16,160,62,"female"
43183,22,164,73,"male"
43184,33,163,63,"female"
43185,72,169,67,"male"
43186,31,171,71,"male"
43187,74,150,61,"female"
43188,59,166,58,"male"
43189,34,168,58,"female"
43190,23,170,75,"female"
43191,64,172,61,"male"
43192,19,176,59,"male"
43193,37,167,69,"male"
43194,73,159,65,"female"
43195,18,155,63,"male"
43196,23,157,53,"female"
43197,89,161,67,"female"
43198,16,165,56,"female"
43199,120,169,55,"female"
43200,15,158,79,"male"
43201,26,155,69,"female"
43202,30,158,87,"male"
43203,38,161,63,"male"
43204,32,174,53,"female"
43205,36,174,69,"male"
43206,28,165,69,"male"
43207,61,164,76,"female"
43208,60,152,60,"male"
43209,67,155,62,"female"
43210,81,156,83,"female"
43211,84,169,65,"male"
43212,34,172,67,"male"
43213,24,170,68,"male"
43214,29,195,76,"male"
43215,44,178,68,"male"
43216,50,164,75,"male"
43217,66,161,69,"female"
43218,47,162,94,"male"
43219,56,157,51,"female"
43220,23,172,74,"male"
43221,64,166,59,"male"
43222,116,172,91,"male"
43223,24,165,70,"male"
43224,37,163,46,"female"
43225,20,171,97,"male"
43226,64,168,44,"female"
43227,45,157,50,"female"
43228,62,164,61,"female"
43229,27,158,72,"female"
43230,58,160,60,"female"
43231,27,176,58,"female"
43232,44,166,98,"male"
43233,35,156,57,"female"
43234,34,177,77,"male"
43235,55,154,62,"female"
43236,25,164,62,"female"
43237,43,154,42,"female"
43238,56,158,62,"female"
43239,26,154,84,"female"
43240,46,165,55,"female"
43241,85,168,61,"male"
43242,72,176,81,"male"
43243,29,167,45,"male"
43244,65,154,65,"female"
43245,97,165,74,"male"
43246,46,155,77,"female"
43247,68,165,95,"male"
43248,63,176,73,"male"
43249,45,162,76,"male"
43250,52,148,59,"female"
43251,92,170,45,"female"
43252,51,163,78,"male"
43253,30,171,55,"female"
43254,74,157,74,"female"
43255,93,162,64,"female"
43256,20,168,56,"male"
43257,38,156,65,"female"
43258,34,174,59,"male"
43259,16,156,52,"female"
43260,67,171,61,"male"
43261,25,151,44,"female"
43262,115,179,83,"male"
43263,73,160,70,"female"
43264,31,174,44,"male"
43265,47,162,64,"male"
43266,71,177,96,"male"
43267,18,161,74,"female"
43268,65,171,64,"male"
43269,30,163,66,"male"
43270,41,178,56,"male"
43271,33,169,71,"female"
43272,34,174,85,"male"
43273,41,178,71,"male"
43274,68,158,50,"female"
43275,50,165,82,"male"
43276,33,159,70,"male"
43277,42,160,64,"male"
43278,30,168,59,"male"
43279,44,152,51,"female"
43280,36,170,64,"male"
43281,32,163,67,"male"
43282,91,168,58,"female"
43283,57,173,80,"male"
43284,57,160,70,"male"
43285,20,166,57,"female"
43286,68,160,53,"female"
43287,36,152,73,"female"
43288,80,165,77,"male"
43289,24,157,50,"female"
43290,77,174,59,"male"
43291,44,177,73,"male"
43292,72,174,75,"male"
43293,36,158,87,"male"
43294,39,162,50,"female"
43295,63,155,68,"female"
43296,26,152,73,"female"
43297,17,158,55,"female"
43298,38,157,57,"female"
43299,49,181,93,"male"
43300,19,161,56,"female"
43301,63,166,88,"male"
43302,30,169,55,"female"
43303,35,158,50,"male"
43304,113,162,54,"female"
43305,50,168,80,"female"
43306,69,162,67,"female"
43307,71,162,71,"female"
43308,105,158,52,"female"
43309,56,165,72,"male"
43310,128,178,93,"male"
43311,59,162,53,"female"
43312,54,153,87,"male"
43313,35,156,71,"female"
43314,71,166,67,"male"
43315,21,177,66,"male"
43316,33,157,80,"female"
43317,23,156,58,"female"
43318,88,153,57,"male"
43319,16,162,66,"female"
43320,98,161,47,"female"
43321,74,168,67,"female"
43322,27,159,70,"female"
43323,57,179,81,"male"
43324,116,178,74,"male"
43325,16,170,66,"male"
43326,93,163,65,"female"
43327,16,170,85,"male"
43328,57,171,40,"male"
43329,28,157,88,"male"
43330,40,157,71,"female"
43331,41,166,65,"female"
43332,54,180,66,"male"
43333,21,180,80,"male"
43334,15,162,76,"male"
43335,66,168,75,"male"
43336,40,160,62,"female"
43337,24,176,73,"male"
43338,32,167,85,"male"
43339,36,171,69,"male"
43340,48,177,60,"male"
43341,25,156,61,"female"
43342,33,168,84,"male"
43343,67,159,50,"female"
43344,50,169,81,"male"
43345,45,156,44,"female"
43346,21,180,80,"male"
43347,80,168,64,"male"
43348,74,175,77,"male"
43349,17,173,64,"male"
43350,49,167,77,"male"
43351,67,159,63,"female"
43352,39,167,86,"female"
43353,65,167,63,"female"
43354,36,158,41,"female"
43355,26,151,49,"female"
43356,17,158,66,"female"
43357,50,168,63,"male"
43358,61,168,53,"male"
43359,28,171,39,"female"
43360,85,163,62,"male"
43361,58,165,56,"female"
43362,20,152,46,"female"
43363,49,158,56,"female"
43364,88,181,68,"male"
43365,49,180,70,"male"
43366,54,163,75,"male"
43367,19,166,88,"male"
43368,74,181,54,"male"
43369,27,157,60,"female"
43370,21,160,75,"female"
43371,30,173,67,"male"
43372,19,157,63,"female"
43373,87,163,73,"female"
43374,43,169,69,"male"
43375,36,170,73,"male"
43376,69,167,75,"female"
43377,17,172,73,"male"
43378,86,173,81,"male"
43379,59,162,63,"female"
43380,36,174,70,"male"
43381,30,173,67,"male"
43382,41,178,73,"male"
43383,38,163,62,"female"
43384,36,179,74,"male"
43385,40,165,68,"male"
43386,40,162,75,"male"
43387,18,154,69,"female"
43388,22,161,67,"female"
43389,24,169,66,"male"
43390,43,159,49,"female"
43391,47,154,50,"female"
43392,49,179,79,"male"
43393,63,169,72,"male"
43394,52,161,80,"male"
43395,29,163,70,"female"
43396,23,162,52,"male"
43397,38,164,49,"male"
43398,25,163,77,"female"
43399,64,162,82,"male"
43400,24,158,75,"female"
43401,35,160,52,"female"
43402,39,171,56,"female"
43403,65,164,78,"female"
43404,44,183,82,"male"
43405,42,167,35,"female"
43406,34,158,59,"female"
43407,32,178,73,"male"
43408,26,151,73,"female"
43409,64,160,44,"female"
43410,53,149,44,"female"
43411,70,172,81,"male"
43412,41,161,66,"female"
43413,56,155,63,"female"
43414,28,170,64,"male"
43415,59,158,74,"female"
43416,53,164,64,"male"
43417,37,159,59,"male"
43418,28,157,57,"female"
43419,38,169,89,"male"
43420,23,155,40,"female"
43421,23,165,56,"female"
43422,39,154,61,"female"
43423,22,162,61,"male"
43424,58,155,69,"male"
43425,71,181,59,"male"
43426,29,156,70,"female"
43427,21,166,56,"female"
43428,39,163,65,"female"
43429,80,157,80,"female"
43430,46,169,67,"female"
43431,24,178,70,"male"
43432,89,160,67,"male"
43433,85,169,77,"male"
43434,50,159,76,"male"
43435,56,161,51,"female"
43436,60,159,66,"male"
43437,31,165,70,"male"
43438,64,156,59,"female"
43439,45,157,71,"female"
43440,21,164,63,"male"
43441,30,163,70,"female"
43442,29,178,57,"male"
43443,23,162,47,"female"
43444,61,154,51,"female"
43445,74,172,85,"male"
43446,28,162,62,"male"
43447,75,172,66,"male"
43448,31,185,71,"male"
43449,35,154,60,"female"
43450,92,161,66,"female"
43451,46,176,75,"male"
43452,27,165,59,"female"
43453,36,175,77,"male"
43454,46,163,63,"female"
43455,39,167,45,"female"
43456,46,148,58,"female"
43457,54,175,73,"male"
43458,55,155,56,"female"
43459,87,165,77,"male"
43460,61,176,59,"male"
43461,79,156,51,"female"
43462,50,162,81,"female"
43463,27,164,73,"male"
43464,21,156,62,"female"
43465,85,160,34,"female"
43466,40,158,48,"female"
43467,22,156,69,"female"
43468,60,158,64,"female"
43469,43,177,87,"male"
43470,43,156,59,"female"
43471,76,152,63,"female"
43472,25,170,57,"female"
43473,32,168,67,"male"
43474,61,158,65,"female"
43475,44,169,70,"male"
43476,21,153,52,"female"
43477,46,157,56,"female"
43478,64,173,69,"male"
43479,67,170,66,"male"
43480,40,161,65,"female"
43481,19,167,59,"female"
43482,26,166,64,"female"
43483,85,177,76,"male"
43484,89,166,67,"female"
43485,84,181,73,"male"
43486,117,164,56,"male"
43487,24,169,51,"male"
43488,17,168,93,"male"
43489,34,173,83,"male"
43490,55,167,59,"male"
43491,28,154,65,"female"
43492,30,167,46,"female"
43493,113,186,80,"male"
43494,16,172,57,"male"
43495,71,153,69,"female"
43496,45,161,46,"female"
43497,71,160,57,"female"
43498,59,161,76,"male"
43499,29,168,74,"male"
43500,75,152,49,"female"
43501,53,157,66,"female"
43502,100,162,64,"female"
43503,44,181,84,"male"
43504,80,165,50,"female"
43505,57,170,74,"male"
43506,33,167,39,"female"
43507,26,145,65,"female"
43508,25,184,69,"male"
43509,65,179,74,"male"
43510,27,168,64,"male"
43511,26,179,59,"male"
43512,39,171,74,"male"
43513,119,156,67,"female"
43514,83,166,63,"male"
43515,49,172,78,"male"
43516,38,158,54,"female"
43517,17,164,61,"female"
43518,59,170,84,"male"
43519,38,163,70,"female"
43520,31,166,89,"male"
43521,25,178,90,"male"
43522,26,161,71,"female"
43523,22,170,62,"male"
43524,25,155,64,"female"
43525,36,166,57,"female"
43526,73,158,45,"female"
43527,23,164,76,"female"
43528,100,153,55,"female"
43529,67,174,64,"female"
43530,44,165,56,"female"
43531,25,176,72,"male"
43532,44,162,64,"male"
43533,91,181,62,"male"
43534,41,169,55,"female"
43535,82,170,74,"male"
43536,34,178,81,"male"
43537,73,172,59,"female"
43538,22,161,67,"male"
43539,34,160,65,"female"
43540,19,170,60,"male"
43541,32,167,54,"female"
43542,21,168,42,"female"
43543,29,154,50,"female"
43544,23,167,68,"male"
43545,20,167,68,"male"
43546,27,171,72,"male"
43547,83,170,71,"male"
43548,80,156,83,"female"
43549,80,165,66,"female"
43550,24,171,65,"male"
43551,121,156,68,"female"
43552,57,167,76,"male"
43553,33,157,80,"female"
43554,90,167,55,"female"
43555,24,164,79,"female"
43556,62,171,64,"male"
43557,49,153,49,"female"
43558,27,164,49,"female"
43559,20,164,91,"male"
43560,22,169,68,"male"
43561,77,164,63,"female"
43562,93,160,48,"female"
43563,24,146,60,"female"
43564,71,154,61,"female"
43565,69,168,74,"male"
43566,33,171,58,"female"
43567,26,175,67,"male"
43568,25,167,70,"female"
43569,45,170,66,"female"
43570,21,149,60,"male"
43571,74,160,61,"female"
43572,28,167,86,"male"
43573,39,162,54,"female"
43574,76,166,84,"female"
43575,51,165,61,"male"
43576,47,152,63,"female"
43577,55,160,75,"male"
43578,36,191,70,"male"
43579,31,152,82,"female"
43580,38,160,63,"male"
43581,48,164,62,"female"
43582,36,156,82,"female"
43583,35,184,78,"male"
43584,46,161,82,"male"
43585,65,170,69,"male"
43586,31,151,62,"female"
43587,33,159,65,"female"
43588,29,165,85,"male"
43589,36,163,83,"male"
43590,21,147,71,"male"
43591,44,167,71,"male"
43592,43,169,87,"male"
43593,56,170,91,"male"
43594,65,158,55,"female"
43595,23,155,70,"female"
43596,43,157,48,"female"
43597,28,175,64,"male"
43598,87,157,75,"female"
43599,41,173,67,"male"
43600,63,156,56,"female"
43601,89,175,76,"male"
43602,35,169,62,"female"
43603,27,166,55,"male"
43604,46,156,56,"female"
43605,34,151,49,"female"
43606,68,167,69,"male"
43607,136,153,63,"female"
43608,40,165,72,"male"
43609,25,177,85,"male"
43610,66,156,66,"female"
43611,57,151,68,"female"
43612,18,169,45,"female"
43613,80,166,69,"female"
43614,68,170,47,"male"
43615,26,169,81,"male"
43616,29,157,47,"female"
43617,50,163,73,"female"
43618,20,179,78,"male"
43619,31,161,70,"male"
43620,30,176,62,"male"
43621,41,156,38,"female"
43622,107,168,47,"female"
43623,67,154,71,"female"
43624,61,168,77,"male"
43625,24,177,78,"male"
43626,97,173,71,"male"
43627,96,165,57,"female"
43628,89,176,82,"male"
43629,69,170,58,"male"
43630,34,176,85,"male"
43631,19,173,68,"male"
43632,65,169,69,"male"
43633,75,161,48,"female"
43634,66,165,82,"female"
43635,32,177,84,"male"
43636,20,167,61,"female"
43637,31,173,66,"male"
43638,33,156,50,"female"
43639,40,174,68,"male"
43640,32,166,73,"male"
43641,47,179,62,"male"
43642,31,160,63,"female"
43643,71,162,74,"male"
43644,35,160,85,"male"
43645,45,159,46,"female"
43646,134,172,60,"male"
43647,78,159,44,"female"
43648,67,171,73,"male"
43649,30,160,75,"male"
43650,62,155,50,"female"
43651,72,159,75,"female"
43652,18,174,52,"female"
43653,32,161,59,"female"
43654,107,161,72,"male"
43655,19,173,59,"male"
43656,100,161,64,"female"
43657,18,171,92,"female"
43658,75,171,71,"male"
43659,89,166,57,"male"
43660,15,156,58,"female"
43661,37,169,99,"male"
43662,17,162,77,"female"
43663,51,149,73,"female"
43664,38,159,62,"female"
43665,47,162,44,"female"
43666,38,168,88,"male"
43667,26,169,75,"male"
43668,36,181,83,"male"
43669,37,162,51,"female"
43670,76,159,66,"male"
43671,49,170,81,"male"
43672,17,178,79,"male"
43673,29,171,46,"female"
43674,35,160,90,"female"
43675,26,159,58,"female"
43676,24,171,63,"male"
43677,55,147,54,"female"
43678,22,152,72,"female"
43679,56,160,62,"female"
43680,30,162,64,"female"
43681,39,155,82,"female"
43682,24,161,55,"female"
43683,63,163,57,"female"
43684,22,161,58,"female"
43685,70,165,56,"female"
43686,76,179,66,"male"
43687,79,171,54,"male"
43688,46,163,75,"female"
43689,73,191,48,"male"
43690,55,163,66,"female"
43691,80,158,71,"female"
43692,22,168,69,"male"
43693,21,153,42,"female"
43694,27,154,44,"female"
43695,45,164,60,"male"
43696,85,158,81,"male"
43697,29,174,47,"male"
43698,23,155,78,"female"
43699,29,171,61,"male"
43700,34,173,85,"male"
43701,43,172,83,"male"
43702,45,169,75,"female"
43703,89,167,81,"female"
43704,66,172,72,"male"
43705,20,165,92,"male"
43706,32,158,58,"male"
43707,67,175,78,"male"
43708,66,171,77,"male"
43709,64,163,53,"female"
43710,29,172,61,"male"
43711,54,163,61,"male"
43712,78,154,50,"female"
43713,34,170,65,"male"
43714,19,159,60,"female"
43715,30,158,61,"female"
43716,19,170,60,"female"
43717,18,163,59,"male"
43718,50,158,55,"female"
43719,32,174,86,"male"
43720,25,165,68,"female"
43721,23,167,59,"female"
43722,28,151,68,"female"
43723,38,160,71,"female"
43724,18,155,71,"female"
43725,83,181,78,"male"
43726,47,185,70,"male"
43727,65,176,55,"female"
43728,28,161,41,"female"
43729,29,167,72,"male"
43730,34,184,69,"male"
43731,41,166,62,"female"
43732,21,159,81,"male"
43733,58,174,61,"male"
43734,30,157,72,"female"
43735,40,186,72,"male"
43736,26,149,37,"female"
43737,49,172,70,"male"
43738,24,150,65,"female"
43739,16,166,63,"female"
43740,26,155,64,"male"
43741,77,173,83,"male"
43742,31,181,71,"male"
43743,70,155,45,"female"
43744,46,161,56,"male"
43745,17,164,66,"female"
43746,45,149,61,"female"
43747,52,164,73,"male"
43748,31,160,48,"female"
43749,21,164,65,"male"
43750,63,166,66,"male"
43751,68,167,65,"female"
43752,46,153,68,"female"
43753,50,170,73,"male"
43754,32,154,51,"female"
43755,16,158,52,"female"
43756,33,170,74,"female"
43757,60,179,102,"male"
43758,27,168,82,"male"
43759,95,157,48,"female"
43760,75,163,57,"female"
43761,26,171,80,"male"
43762,114,164,66,"female"
43763,27,161,64,"female"
43764,35,156,52,"female"
43765,73,177,67,"male"
43766,103,169,80,"male"
43767,20,149,40,"female"
43768,91,164,62,"male"
43769,17,171,76,"male"
43770,94,152,34,"female"
43771,26,177,73,"male"
43772,30,181,87,"male"
43773,27,157,80,"male"
43774,35,154,48,"female"
43775,65,164,64,"female"
43776,100,163,58,"male"
43777,20,160,55,"female"
43778,82,177,72,"male"
43779,28,160,63,"female"
43780,27,144,71,"female"
43781,53,168,72,"male"
43782,50,160,60,"female"
43783,38,159,61,"female"
43784,113,173,64,"male"
43785,21,163,44,"female"
43786,92,167,58,"female"
43787,69,180,84,"male"
43788,112,163,70,"female"
43789,58,170,67,"female"
43790,29,173,72,"male"
43791,35,169,68,"male"
43792,65,170,56,"female"
43793,37,164,82,"female"
43794,60,166,85,"female"
43795,67,159,71,"female"
43796,43,179,65,"male"
43797,29,165,55,"male"
43798,26,183,77,"male"
43799,36,163,71,"male"
43800,51,175,76,"male"
43801,58,166,44,"male"
43802,34,167,41,"female"
43803,28,168,67,"female"
43804,45,167,51,"male"
43805,18,171,75,"male"
43806,30,162,89,"male"
43807,51,166,40,"female"
43808,39,172,85,"male"
43809,46,168,72,"male"
43810,83,152,60,"female"
43811,76,151,57,"female"
43812,29,169,76,"male"
43813,50,162,47,"female"
43814,39,169,51,"female"
43815,31,161,75,"male"
43816,59,153,62,"female"
43817,27,155,61,"female"
43818,27,175,59,"male"
43819,69,165,76,"male"
43820,38,185,78,"male"
43821,61,166,71,"male"
43822,59,177,78,"male"
43823,31,170,75,"male"
43824,32,156,58,"female"
43825,26,172,81,"female"
43826,45,169,69,"female"
43827,35,153,71,"female"
43828,26,192,55,"male"
43829,35,180,79,"male"
43830,48,176,72,"male"
43831,17,164,65,"male"
43832,37,168,72,"male"
43833,74,165,55,"female"
43834,29,160,71,"female"
43835,31,165,82,"female"
43836,32,155,59,"female"
43837,61,170,59,"female"
43838,96,164,58,"female"
43839,56,180,73,"male"
43840,79,161,63,"female"
43841,33,166,76,"male"
43842,71,156,72,"female"
43843,76,164,68,"male"
43844,37,153,56,"female"
43845,22,162,67,"male"
43846,41,163,84,"male"
43847,25,174,66,"male"
43848,43,161,72,"female"
43849,103,165,66,"female"
43850,26,158,61,"female"
43851,35,159,74,"female"
43852,45,148,53,"female"
43853,22,164,48,"female"
43854,60,158,72,"female"
43855,59,158,83,"male"
43856,93,171,69,"male"
43857,31,169,56,"female"
43858,30,154,67,"female"
43859,33,166,50,"female"
43860,68,158,44,"female"
43861,52,166,68,"male"
43862,58,156,50,"female"
43863,32,155,55,"female"
43864,44,166,70,"male"
43865,61,166,73,"female"
43866,15,160,52,"female"
43867,116,173,69,"male"
43868,26,172,70,"male"
43869,49,162,77,"female"
43870,29,173,84,"male"
43871,46,170,70,"male"
43872,83,165,72,"female"
43873,50,165,66,"female"
43874,51,162,66,"female"
43875,20,147,59,"female"
43876,44,166,50,"female"
43877,50,165,45,"female"
43878,48,162,103,"male"
43879,62,172,82,"male"
43880,67,163,76,"male"
43881,109,179,77,"male"
43882,52,159,57,"female"
43883,42,171,44,"female"
43884,31,176,88,"male"
43885,39,151,48,"female"
43886,39,166,66,"male"
43887,59,166,60,"female"
43888,33,174,64,"male"
43889,40,165,65,"female"
43890,36,149,31,"female"
43891,88,172,87,"male"
43892,81,156,62,"female"
43893,65,170,69,"male"
43894,26,172,78,"male"
43895,70,157,37,"female"
43896,62,160,54,"female"
43897,54,163,54,"male"
43898,41,158,62,"male"
43899,26,157,52,"female"
43900,37,167,83,"male"
43901,76,177,61,"male"
43902,25,163,62,"female"
43903,57,161,69,"female"
43904,28,172,73,"male"
43905,27,157,63,"female"
43906,21,172,87,"male"
43907,35,156,72,"female"
43908,34,153,54,"female"
43909,91,173,72,"male"
43910,29,148,64,"female"
43911,15,167,60,"male"
43912,23,155,59,"female"
43913,16,168,61,"male"
43914,41,151,85,"female"
43915,23,162,72,"female"
43916,26,168,84,"male"
43917,79,164,73,"male"
43918,30,168,76,"female"
43919,42,181,83,"male"
43920,83,155,81,"female"
43921,37,160,65,"female"
43922,49,163,65,"female"
43923,57,156,33,"female"
43924,36,163,43,"female"
43925,26,173,60,"female"
43926,111,153,61,"female"
43927,54,171,85,"male"
43928,27,155,73,"male"
43929,68,152,72,"female"
43930,22,159,46,"female"
43931,32,172,60,"male"
43932,78,164,79,"male"
43933,33,162,65,"male"
43934,39,166,80,"male"
43935,106,170,75,"male"
43936,74,167,66,"male"
43937,25,176,74,"male"
43938,39,182,74,"male"
43939,36,164,64,"male"
43940,46,160,58,"female"
43941,34,146,62,"female"
43942,48,172,63,"male"
43943,56,161,67,"female"
43944,33,171,80,"male"
43945,78,154,65,"female"
43946,15,168,80,"male"
43947,20,157,50,"female"
43948,52,158,55,"female"
43949,32,160,59,"male"
43950,43,165,47,"female"
43951,20,162,71,"male"
43952,111,172,71,"male"
43953,36,172,83,"male"
43954,23,151,55,"female"
43955,44,174,59,"male"
43956,35,164,52,"female"
43957,42,158,62,"female"
43958,22,167,63,"female"
43959,99,161,68,"female"
43960,29,169,67,"male"
43961,86,163,70,"female"
43962,21,177,74,"male"
43963,68,167,67,"male"
43964,18,159,48,"female"
43965,19,177,67,"male"
43966,28,162,72,"male"
43967,31,172,66,"male"
43968,32,156,45,"female"
43969,47,165,91,"male"
43970,69,149,51,"female"
43971,72,181,67,"male"
43972,37,171,77,"male"
43973,92,166,73,"male"
43974,37,160,63,"female"
43975,51,160,69,"female"
43976,20,180,68,"male"
43977,23,177,76,"male"
43978,56,164,66,"male"
43979,39,158,52,"female"
43980,26,156,62,"female"
43981,94,170,79,"male"
43982,29,162,74,"male"
43983,74,162,68,"female"
43984,39,163,48,"female"
43985,60,152,46,"female"
43986,32,157,42,"female"
43987,21,156,49,"female"
43988,61,174,65,"male"
43989,36,163,54,"female"
43990,24,174,72,"male"
43991,47,174,83,"male"
43992,25,164,64,"male"
43993,58,165,82,"female"
43994,42,152,85,"female"
43995,57,159,67,"female"
43996,50,182,69,"male"
43997,25,162,67,"female"
43998,54,166,60,"male"
43999,35,166,70,"female"
44000,30,155,82,"female"
44001,18,152,59,"male"
44002,37,175,52,"male"
44003,25,169,76,"male"
44004,33,181,68,"male"
44005,54,168,60,"male"
44006,46,160,85,"male"
44007,39,158,64,"female"
44008,55,157,50,"female"
44009,32,165,70,"male"
44010,64,165,52,"female"
44011,62,166,66,"female"
44012,44,178,74,"male"
44013,47,167,56,"male"
44014,89,160,72,"female"
44015,17,160,60,"female"
44016,28,161,78,"female"
44017,22,177,86,"male"
44018,34,167,61,"female"
44019,48,167,76,"male"
44020,35,165,74,"male"
44021,48,161,55,"female"
44022,51,151,71,"male"
44023,44,167,75,"male"
44024,41,161,63,"female"
44025,37,175,74,"male"
44026,19,169,64,"male"
44027,42,160,77,"female"
44028,73,161,84,"female"
44029,23,164,75,"male"
44030,55,179,72,"male"
44031,38,167,71,"male"
44032,110,153,52,"female"
44033,27,175,57,"male"
44034,55,169,65,"female"
44035,70,159,65,"male"
44036,71,166,57,"female"
44037,43,166,75,"male"
44038,35,160,54,"female"
44039,40,177,80,"male"
44040,86,164,70,"male"
44041,26,162,58,"female"
44042,56,167,75,"male"
44043,30,162,81,"female"
44044,46,167,56,"male"
44045,55,163,69,"male"
44046,56,155,63,"female"
44047,46,166,64,"female"
44048,30,159,55,"male"
44049,114,182,61,"male"
44050,59,169,94,"male"
44051,23,154,58,"female"
44052,31,169,84,"male"
44053,53,176,69,"male"
44054,23,165,76,"male"
44055,116,166,80,"female"
44056,139,159,45,"female"
44057,22,172,77,"male"
44058,70,159,48,"female"
44059,102,154,55,"male"
44060,38,156,58,"female"
44061,50,162,59,"female"
44062,25,163,75,"male"
44063,26,167,67,"male"
44064,36,164,76,"male"
44065,31,160,71,"male"
44066,43,160,72,"female"
44067,69,158,68,"female"
44068,18,151,57,"female"
44069,29,158,57,"female"
44070,55,164,72,"female"
44071,22,173,62,"male"
44072,62,167,92,"male"
44073,65,173,45,"female"
44074,32,151,81,"male"
44075,63,177,70,"male"
44076,39,162,49,"female"
44077,68,181,66,"male"
44078,70,168,58,"male"
44079,59,172,74,"male"
44080,88,175,80,"male"
44081,24,165,78,"male"
44082,16,170,80,"male"
44083,89,161,72,"female"
44084,50,171,76,"male"
44085,29,165,59,"male"
44086,72,174,68,"male"
44087,33,167,45,"female"
44088,22,163,64,"male"
44089,21,165,90,"male"
44090,49,165,62,"female"
44091,33,158,66,"female"
44092,29,171,28,"female"
44093,28,164,82,"male"
44094,17,150,80,"male"
44095,40,160,50,"female"
44096,26,167,55,"female"
44097,79,162,66,"male"
44098,51,150,57,"female"
44099,68,160,44,"female"
44100,70,170,58,"female"
44101,57,164,75,"male"
44102,23,175,76,"male"
